scrape_date,scrape_time,strain_name,strain_type,website,strain_highlights,num_ratings,avg_rating,num_of_review,flavor_one,flavor_two,flavor_three,effect_one,effect_one_score,effect_two,effect_two_score,effect_three,effect_three_score,effect_four,effect_four_score,effect_five,effect_five_score,medical_one,medical_one_score,medical_two,medical_two_score,medical_three,medical_three_score,medical_four,medical_four_score,medical_five,medical_five_score,ailment_one,ailment_two,ailment_three,ailment_four,ailment_five,negative_one,negative_one_score,negative_two,negative_two_score,negative_three,negative_three_score,negative_four,negative_four_score,negative_five,negative_five_score,most_popular_one,most_popular_two,most_popular_three,most_popular_four,most_popular_five,most_popular_six,most_popular_seven,most_popular_eight,most_popular_nine,most_popular_ten
05/04/2014,17:30:44,Skywalker,Indica,http://www.leafly.com/indica/skywalker,"Skywalker is a well-rounded indica-dominant hybrid that helps patients knock out pain and relax into sleep after a long day of battling the Dark Side. The sativa side of this strain allows for a nice head high as well, but it isn’t overly hazy or unfocused. Skywalker was created by Amsterdam’s Dutch Passion Seeds to combine the sweet fruity aroma of Blueberry with the growing strengths of the hardy, high-yielding Mazar. Great for indoor growing, Skywalker plants will stay shorter and bushy, flowering in 8 to 9 weeks. If you’re looking for the California Skywalker that has OG genetics, check out Skywalker OG.",336,4.3,223,Sweet,Earthy,Berry,Euphoric,81.0,Happy,85.7,Relaxed,76.8,Sleepy,62.7,Uplifted,64.5,Depression,55.7,Insomnia,63.3,Nausea,41.6,Pain,87.1,Stress,82.6,Anxiety,Migraines,Gastrointestinal Disorder,ADD/ADHD,Spinal Cord Injury,Dizzy,8.8,Dry Mouth,36.8,Dry Eyes,24.4,Headache,4.4,Paranoid,5.3,"Los Angeles, CA","Denver, CO","San Diego, CA","Sacramento, CA","San Jose, CA","Tempe, AZ","Walnut Creek, CA","Alameda, CA","Bakersfield, CA","Chandler, AZ"
05/04/2014,17:30:45,Sensi Star,Indica,http://www.leafly.com/indica/sensi-star,Sensi Star is a headstrong indica that has a lemony scent and taste.  Some smokers report a strong body buzz while others report feeling very energetic.  THC levels have been reported to be as high as 20%.,192,3.9,124,Earthy,Pungent,Citrus,Euphoric,64.9,Happy,55.4,Hungry,43.1,Relaxed,68.4,Uplifted,42.4,Depression,24.4,Insomnia,39.3,Lack of Appetite,25.1,Pain,48.4,Stress,63.5,Anxiety,Migraines,PTSD,Gastrointestinal Disorder,ADD/ADHD,Anxious,6.1,Dizzy,18.1,Dry Mouth,46.5,Dry Eyes,30.4,Paranoid,9.2,"Portland, OR","Denver, CO","Phoenix, AZ","San Diego, CA","Ann Arbor, MI","Colorado Springs, CO","Cottonwood, AZ","Eugene, OR","Lake Stevens, WA","Maricopa, AZ"
05/04/2014,17:30:45,Snow Monster,Indica,http://www.leafly.com/indica/snow-monster,Snow Monster from Exotic Genetix is an indica strain that competed in the 2014 L.A. Cannabis Cup.,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:30:45,Shark Shock,Indica,http://www.leafly.com/indica/shark-shock,Shark Shock's origin is White Widow crossed with Skunk #1.  Has a fruity taste and carries intense stoney effects.  The plant will grow into a densely compacted white skunk with extreme aromas.  ,13,3.9,11,Diesel,Earthy,Pine,Euphoric,59.0,Happy,75.7,Hungry,54.9,Relaxed,66.7,Sleepy,45.8,Headaches,50.0,Insomnia,35.4,Nausea,42.4,Pain,89.6,Stress,70.8,Anxiety,Cachexia,Gastrointestinal Disorder,Spinal Cord Injury,,Anxious,6.3,Dizzy,6.3,Dry Mouth,21.5,Dry Eyes,12.5,Headache,9.0,"Belmont, CA","Berkeley, CA","West University, AZ",,,,,,,
05/04/2014,17:30:45,Rockstar Master Kush,Indica,http://www.leafly.com/indica/rockstar-master-kush,"Rockstar Master Kush folds together veteran strains Master Kush, Sensi Star, and Afghani into one potent indica. With a pungently sweet and earthy aroma, Rockstar Master Kush melts away sleeplessness and tension, and may also be an effective treatment for neurological disorders.",5,4,3,,,,Euphoric,71.4,Happy,42.9,Hungry,57.1,Relaxed,85.7,Sleepy,42.9,Fatigue,28.6,Headaches,28.6,Inflammation,28.6,Pain,57.1,Stress,42.9,Multiple Sclerosis,Migraines,,,,Dry Mouth,14.3,,,,,,,,,"Santa Barbara, CA",,,,,,,,,
05/04/2014,17:30:46,Seattle Blue,Indica,http://www.leafly.com/indica/seattle-blue,The Seattle Blue strain of cannabis provides a strong euphoric body high.  The sweet and fruity taste makes this a very pleasant indica.,9,4.2,4,,,,Creative,9.4,Euphoric,19.6,Focused,6.3,Hungry,13.4,Uplifted,19.6,Depression,7.1,Insomnia,16.5,Muscle Spasms,3.1,Pain,15.6,Stress,16.5,Migraines,Anxiety,PMS,,,Dizzy,3.1,Dry Eyes,16.5,Dry Mouth,16.5,Paranoid,3.1,,,,,,,,,,,,
05/04/2014,17:30:46,Silverback Gorilla,Indica,http://www.leafly.com/indica/silverback-gorilla,"For the first time, Dian Fossey isn’t the only person able to enjoy life with the gorillas. For those struggling with insomnia and stress, Silverback Gorilla is a must-try strain. While typically gentle and relaxed, this indica can pack a punch. Fast-acting and hard-hitting, the potency of Silverback Gorilla may come as a surprise. Known to be a cross between Grape Ape and Super Silver Haze, this strain is strictly for nighttime consumption. Featuring a musky, piney aroma similar to a morning walk in the forest, this strain provides a truly relaxing experience. While this Silverback isn’t endangered, it is slightly uncommon, making it potentially difficult to find but well worth the trek.",20,3.8,22,Earthy,Sweet,Berry,Aroused,73.3,Euphoric,64.6,Relaxed,60.0,Tingly,58.9,Uplifted,42.3,Depression,74.5,Fatigue,56.7,Insomnia,46.9,Pain,46.8,Stress,95.7,Anxiety,ADD/ADHD,Migraines,Arthritis,Asthma,Dizzy,16.7,Dry Mouth,21.2,Dry Eyes,20.1,Paranoid,36.7,,,"Portland, OR",,,,,,,,,
05/04/2014,17:30:47,South Central LA,Indica,http://www.leafly.com/indica/south-central-la,South Central LA is a high-THC indica strain from Root Seller Seeds. This variety took first place in the indica category of the 2014 Denver Cannabis Cup.,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:30:47,Space Dawg,Indica,http://www.leafly.com/indica/space-dawg,"Space Dawg’s sticky buds are known for their delicious flavor and potent indica punch that will have pain (and maybe mental focus) gone in no time. THC levels in this strain have tested at 18-19%, so it might take users on a trip that’s better reserved for night time. TGA Subcool Seeds created this strain by breeding Super Snowdog with Space Queen. These plants are resilient growers and usually flower within 8 weeks. Space Dawg has a strong skunky smell that is toned down with grapey bubble gum notes. The flavor is just like fruit candy with the right amount of lemony sourness.",13,4.2,8,,,,Dry Mouth,22.1,Euphoric,86.8,Giggly,25.0,Relaxed,77.9,Sleepy,100.0,Depression,28.3,Insomnia,28.3,Nausea,13.3,Pain,30.0,Stress,51.7,Anxiety,PTSD,Fibromyalgia,Migraines,,Dizzy,6.7,Dry Eyes,30.0,Dry Mouth,23.3,Headache,6.7,Paranoid,3.3,"Seattle, WA","Everett, WA","Los Angeles, CA","Portland, OR","Salem, OR","San Jos, CA",,,,
05/04/2014,17:30:48,Strawberry Kush,Indica,http://www.leafly.com/indica/strawberry-kush,"Strong and sweet, Strawberry Kush is one well-rounded lady. Featuring a musky imitation strawberry taste, this strain lives up to its lineage. Typically found as a cross between the sweet Strawberry Cough and the pungent OG Kush, Strawberry Kush is strong but not overpowering. A potent indica for novice consumers, it’s a sleepy strain that produces a calming heavy body sensation. The genetics for this strain may vary by dispensary. Some dispensaries carry more hybrid or sativa-dominant versions, which may produce opposite, energizing effects. For growers, Strawberry Kush is available by clone only and typically flowers between 8 and 9 weeks.",94,3.7,53,Strawberry,Sweet,Berry,Euphoric,94.6,Happy,82.7,Hungry,52.4,Relaxed,83.1,Uplifted,62.7,Depression,49.0,Insomnia,51.2,Lack of Appetite,29.6,Pain,63.7,Stress,91.0,Anxiety,Asthma,Migraines,ADD/ADHD,Arthritis,Dizzy,16.5,Dry Mouth,52.5,Dry Eyes,30.4,Headache,6.9,Paranoid,9.8,"Los Angeles, CA","Denver, CO","Colorado Springs, CO","Durango, CO","Junction City, WA","Kennewick, WA","Lacey, WA","Palmer Lake, CO","Portland, OR","San Jose, CA"
05/04/2014,17:30:48,Sunshine Daydream,Indica,http://www.leafly.com/indica/sunshine-daydream,"From Bodhi Seeds comes Sunshine Daydream, an indica-dominant cross between Appalachia and Bubbashine. Its flavors are an elaborate blend of tangy diesel and fruit, accented by sweet berry undertones. A descendant of Bubba Kush, Sunshine Daydream is a potently psychoactive indica that brings relief to pain, nausea, inflammation, and other conditions that benefit from THC-rich strains. ",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:30:48,Super Kush,Indica,http://www.leafly.com/indica/super-kush,"When you’re looking to wind down and relax, Super Kush is there to lend a hand. Daughter of Northern Lights #5 and Hindu Kush, Super Kush is a very clear-headed indica. This strain is best for users who would like to ease stress without being stuck on the couch. An all-around easy strain for beginning cannabis users, Super Kush is both mild in effects and easy to grow. This strain grows best indoors and typically has an early flowering time of 7-8 weeks.",30,3.8,23,Earthy,Flowery,Pine,Euphoric,70.3,Happy,99.4,Relaxed,71.3,Sleepy,49.0,Uplifted,100.0,Cramps,48.3,Insomnia,49.9,Muscle Spasms,49.1,Pain,62.3,Stress,68.6,Anxiety,Gastrointestinal Disorder,Migraines,,,Dizzy,9.9,Dry Mouth,48.6,Dry Eyes,5.5,Headache,18.2,Paranoid,11.5,"Tempe, AZ",,,,,,,,,
05/04/2014,17:30:49,Superman OG,Indica,http://www.leafly.com/indica/superman-og,"Superman OG is a must try for cannabis connoisseurs. The product of Tahoe OG and Bubba Kush, this hardy indica is both incredibly potent and exceptionally well bred. Following a long line of kush genetics, Superman OG provides a strong heavy body sensation and will put you to sleep in a hurry. While great for pain management, muscle spasms, and insomnia, Superman OG’s potent sedative effects make it a strictly nighttime strain. The aroma of this indica is nearly as strong as its effects. Featuring a strong skunk-like scent and piney taste, Superman OG is extremely pungent and not for the novice patient.",35,4.4,21,Pungent,Coffee,Earthy,Euphoric,54.7,Happy,36.9,Hungry,45.5,Relaxed,42.6,Sleepy,60.5,Insomnia,58.2,Lack of Appetite,20.0,Pain,30.5,Spasticity,20.0,Stress,53.7,Anxiety,Migraines,HIV/AIDS,Multiple Sclerosis,PMS,Dizzy,15.3,Dry Mouth,41.9,Dry Eyes,38.4,Headache,2.6,Paranoid,5.0,"Los Angeles, CA","Arcadia, CA","Detroit, MI","Eugene, OR","Las Vegas, NV","Lynnwood, WA","Santa Ana, CA","Tacoma, WA","Tempe, AZ","Vancouver, WA"
05/04/2014,17:30:50,Tahoe OG,Indica,http://www.leafly.com/indica/tahoe-og,"Tahoe OG is the perfect rainy day strain. Strong and fast-acting, you may not want to use this strain when you’re planning to leave the house. Great for those suffering from insomnia, pain, or lack of appetite, Tahoe OG has made a name for itself among other indicas. A top nighttime strain, it provides an extremely lazy, heavy body sensation. Due to superb breeding, Tahoe OG embodies all of the typical indica effects with an added euphoric, sativa-like kick. This strain features an earthy, lemon taste, and is a phenotype of OG Kush. Maturing at around 10 weeks, Tahoe OG is a must-try for those looking for a great night’s sleep.",178,4.1,112,Earthy,Pine,Citrus,Euphoric,67.8,Happy,62.0,Relaxed,78.8,Sleepy,79.8,Uplifted,54.1,Depression,36.8,Insomnia,50.3,Nausea,20.4,Pain,61.0,Stress,54.7,Anxiety,Migraines,Arthritis,PTSD,Spinal Cord Injury,Dizzy,9.4,Dry Mouth,51.5,Dry Eyes,27.8,Headache,4.3,Paranoid,4.8,"Los Angeles, CA","Denver, CO","Phoenix, AZ","Seattle, WA","Portland, OR","Las Vegas, NV","Mesa, AZ","San Francisco, CA","Tempe, AZ","Flagstaff, AZ"
05/04/2014,17:30:50,Tangerine Kush,Indica,http://www.leafly.com/indica/tangerine-kush,"Tangerine Kush embodies the California sunshine. This cannabis strain got its name for both its citrusy flavor and its halo of bright orange hairs covering the bud. While the effects of this indica are particularly short-lasting, Tangerine Kush is potent with a quick onset. Providing consumers with a happy, body-heavy sensation, this strain is great for those looking for a lazy day at the beach. Tangerine Kush’s effects are felt more in the head than many other indicas. Upon first taste, consumers may feel uplifted and energized. After a few minutes, however, a heavy, lazy sensation kicks in. If you’re looking for a strain to help you relax, Tangerine Kush may be worth a try.",48,3.7,32,Citrus,Orange,Tropical,Energetic,59.0,Euphoric,57.5,Happy,68.1,Relaxed,61.7,Uplifted,50.9,Depression,17.9,Headaches,9.1,Insomnia,17.3,Pain,24.0,Stress,50.2,Anxiety,Arthritis,Migraines,Bipolar Disorder,PTSD,Dizzy,9.1,Dry Mouth,47.9,Dry Eyes,20.2,Headache,17.4,Paranoid,26.4,"Denver, CO","Los Angeles, CA","Seattle, WA","Phoenix, AZ","Portland, OR",,,,,
05/04/2014,17:30:50,Taliban Poison,Indica,http://www.leafly.com/indica/taliban-poison,"
					
						Highlights
						
							Sponsored By 
								
						
					
					
					
					
				",1,3,1,,,,Aroused,8.3,Hungry,8.3,Sleepy,8.3,,,,,Depression,8.3,Nausea,8.3,,,,,,,Anxiety,PMS,,,,Dizzy,8.3,Dry Mouth,8.3,Headache,8.3,Paranoid,8.3,,,"Portland, OR",,,,,,,,,
05/04/2014,17:30:51,True OG,Indica,http://www.leafly.com/indica/true-og,"True OG is a popular indica strain that was originally discovered in Southern California, where the term “OG” originally meant “ocean grown.” Bred with genetics from the very popular OG Kush, True OG is potent enough for mellow, lasting effects combined with a more focused head high. Flowers have a pungent, crisp citrus and evergreen scent. True OG has snagged the 2nd place indica spot in every High Times Medical Cup since 2010.",61,4.3,45,Pine,Pungent,Sweet,Euphoric,81.5,Giggly,52.3,Happy,84.3,Relaxed,90.6,Sleepy,53.3,Depression,26.3,Insomnia,33.7,Nausea,20.3,Pain,53.1,Stress,41.7,Anxiety,Asthma,Gastrointestinal Disorder,Hypertension,Muscular Dystrophy,Dizzy,1.2,Dry Mouth,36.6,Dry Eyes,27.5,Headache,1.7,Paranoid,3.7,"Los Angeles, CA","San Diego, CA","Seattle, WA","Chandler, AZ","Chula Vista, CA","Peoria, AZ","Phoenix, AZ","San Jose, CA","Santa Ana, CA","Scottsdale, AZ"
05/04/2014,17:30:51,UW,Indica,http://www.leafly.com/indica/uw,"UW is a marijuana strain that comes with its own superhero origin story. The popular rumor in the Pacific Northwest is that a clone plant was stolen from a University of Washington medical research lab in the early nineties—in some versions by a rogue graduate student—and has since been a popular top shelf indica. These buds show their university pride with purple coloring, and the dense, sticky buds are at the top of the class when it comes to potency. Almost entirely indica, this strain’s powerful high is sedative and popular for pain relief and insomnia. A mix of tropical fruit and a little spice, the aroma also earns high marks.",18,3.8,13,Flowery,Pungent,Earthy,Euphoric,54.9,Happy,100.0,Hungry,48.4,Relaxed,75.3,Sleepy,85.8,Depression,21.0,Insomnia,56.0,Muscle Spasms,21.0,Pain,80.2,Stress,70.2,Anxiety,Migraines,Arthritis,Gastrointestinal Disorder,Spinal Cord Injury,Dry Mouth,66.2,Dry Eyes,27.6,Headache,6.7,,,,,"Seattle, WA","Portland, OR","Issaquah, WA","Mcminnville, OR",,,,,,
05/04/2014,17:30:51,Vanilla Kush,Indica,http://www.leafly.com/indica/vanilla-kush,"This indica strain comes from Barneyâs Farm in Amsterdam and clinched 2nd place overall at the 2009 High Times Cannabis Cup for the coffee shop and seed company. Bred from Afghan and Kashmir strains, this Kush beauty is a gift to the senses with her notes of vanilla, lavender, and a hint of citrus. Plants flower in 8 weeks and produce large, soft flowers that are light green with hints of orange. This strain has a high THC content often measuring over 20%, making it a potent choice that might be strong for new users.",105,4,57,Vanilla,Pine,Earthy,Euphoric,91.2,Happy,73.3,Relaxed,93.9,Sleepy,71.9,Uplifted,56.9,Depression,31.8,Headaches,31.1,Insomnia,56.5,Pain,49.6,Stress,66.5,Anxiety,Migraines,Arthritis,PMS,Bipolar Disorder,Dizzy,11.5,Dry Mouth,73.8,Dry Eyes,51.0,Headache,11.1,Paranoid,18.5,"Denver, CO","Los Angeles, CA","Portland, OR","Colorado Springs, CO","Salem, OR","Cave Creek, AZ","Corvallis, OR","Jackson, MI","Lansing, MI","San Diego, CA"
05/04/2014,17:30:52,Violator Kush,Indica,http://www.leafly.com/indica/violator-kush,Violator Kush is known for high THC and CBD levels so it provides good relief for pain and a nice couch lock feel.  A mostly indica cross of Hindu Kush and Malana which does not grow very tall and finishes flowering within 8 to 9 weeks.,37,4.1,30,Earthy,Sweet,Pungent,Euphoric,74.1,Focused,59.7,Happy,80.4,Talkative,74.5,Uplifted,60.9,Depression,60.9,Insomnia,46.3,Nausea,58.4,Pain,82.8,Stress,82.8,ADD/ADHD,Arthritis,Gastrointestinal Disorder,Anxiety,Migraines,Dizzy,5.9,Dry Mouth,29.6,Dry Eyes,19.9,Paranoid,3.8,,,"Seattle, WA","Bend, OR","Colorado Springs, CO","Denver, CO","Jackson, MI","Kent, WA","Sears, MI",,,
05/04/2014,17:30:52,White Kush,Indica,http://www.leafly.com/indica/white-kush,"White Kush is the dreamy daughter of Afghan Kush and White Widow. A powerful indica, this strain will put you to sleep in a hurry. Taking after its kush heritage, White Kush features a strong and incredibly pungent aroma and is the perfect strain for relaxation and stress relief, great for winding down at the end of the day. Typically flowering between 8-10 weeks, this strain is good for both indoor and outdoor cultivation. ",18,4.2,12,Earthy,Coffee,Pungent,Creative,52.4,Euphoric,76.9,Happy,83.3,Hungry,72.4,Relaxed,70.0,Depression,21.2,Insomnia,21.2,Lack of Appetite,20.0,Pain,28.6,Stress,36.9,Anxiety,ADD/ADHD,Migraines,Anorexia,Asthma,Dizzy,3.6,Dry Mouth,12.1,Dry Eyes,9.5,Headache,1.2,Paranoid,2.4,"Denver, CO","Armstrong, BC","Seattle, WA","Tempe, AZ",,,,,,
05/04/2014,17:30:53,White OG,Indica,http://www.leafly.com/indica/white-og,White OG is an indica-dominant strain that was first bred by Karma Genetics by crossing The White with SFV OG Kush. This indica inherits the telltale kush aroma of earthy pine and lemon as well as The White’s heavy trichome coverage. This 2010 and 2014 Cannabis Cup champ is popularly cultivated indoors with a 65 to 75 day flowering time.,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arcadia, CA","Denver, CO","Lansing, MI",,,,,,,
05/04/2014,17:30:53,XXX 420,Indica,http://www.leafly.com/indica/xxx-420,"XXX 420 from Ontario, Canada is an indica cross between Sweet Tooth #3 and Chemo. One of the frontrunners of the 2004 Cannabis Cup, XXX 420 is a reputable and hard-hitting indica with relaxing and euphoric effects. This strain is popular among growers who wait 45 to 50 days for XXX 420 to flower before harvesting.",1,4,2,Citrus,Tropical,,Dry Eyes,33.3,Dry Mouth,33.3,Energetic,33.3,Euphoric,33.3,Relaxed,100.0,Depression,33.3,Eye Pressure,33.3,Headaches,33.3,Lack of Appetite,33.3,Stress,33.3,ADD/ADHD,Anxiety,,,,,,,,,,,,,,,,,,,,,,,
05/04/2014,17:30:54,XXX OG,Indica,http://www.leafly.com/indica/xxx-og,"XXX OG, from parent strains OG Kush and XXX, is a hard-hitting indica that took 1st place in the 2014 Los Angeles Cannabis Cup. Its bulky, conic buds glow with a heavy, white coat of oozing trichomes, emitting earthy, pine, and lemon notes that combine for a sap-like aroma. In small doses, XXX OG induces moderately sedating effects that allow some mental clarity and physical energy. As you increase the dose, the fight against lethargy and couchlock becomes futile. This makes XXX OG an excellent remedy for sleeplessness, and severe cases of nausea and chronic pain may benefit from the potent effects of this indica. With a strain this powerful, dosing with caution is key.",14,4.1,9,Pine,Sweet,Citrus,Euphoric,92.9,Happy,37.3,Hungry,47.4,Relaxed,53.0,Sleepy,83.2,Fatigue,16.7,Headaches,18.2,Insomnia,83.2,Pain,61.5,Stress,40.8,Anxiety,Arthritis,Fibromyalgia,Hypertension,,Dry Mouth,42.4,Dry Eyes,21.7,Headache,5.0,Paranoid,21.7,,,"Los Angeles, CA","Beverly Hills, CA","Kennewick, WA","Mayer, AZ","Mesa, AZ","Portland, OR","San Diego, CA","Santa Clarita, CA","Valley Village, CA","Van Ness, CA"
